ECG,Heart Rate
-0.0579834,79
-0.0582886,79
-0.0588989,79
-0.0592041,79
-0.0601196,79
-0.0613403,79
-0.062561,79
-0.0637817,79
-0.0650024,79
-0.065918,79
-0.0668335,79
-0.0674438,79
-0.067749,79
-0.0674438,79
-0.0671387,79
-0.0662231,79
-0.0650024,79
-0.0634766,79
-0.0619507,79
-0.0604248,79
-0.0592041,79
-0.0579834,79
-0.0567627,79
-0.055542,79
-0.0543213,79
-0.0531006,79
-0.0515747,79
-0.0500488,79
-0.0488281,79
-0.0476074,79
-0.0463867,79
-0.0457764,79
-0.045166,79
-0.0448608,79
-0.0454712,79
-0.0457764,79
-0.0463867,79
-0.0466919,79
-0.0466919,79
-0.0460815,79
-0.0454712,79
-0.045166,79
-0.0445557,79
-0.0445557,79
-0.0445557,79
-0.0445557,79
-0.0442505,79
-0.043335,79
-0.0421143,79
-0.0405884,79
-0.0393677,79
-0.0384521,79
-0.0378418,79
-0.0369263,79
-0.0363159,79
-0.0354004,79
-0.0344849,79
-0.0332642,79
-0.0320435,79
-0.0308228,79
-0.0296021,79
-0.0286865,79
-0.0280762,79
-0.0274658,79
-0.0271606,79
-0.0265503,79
-0.0259399,79
-0.0253296,79
-0.0244141,79
-0.0234985,79
-0.0228882,79
-0.0222778,79
-0.0216675,79
-0.020752,79
-0.0198364,79
-0.0186157,79
-0.017395,79
-0.0164795,79
-0.0158691,79
-0.015564,79
-0.0152588,79
-0.015564,79
-0.0164795,79
-0.017395,79
-0.0186157,79
-0.0201416,79
-0.0213623,79
-0.0228882,79
-0.0247192,79
-0.0265503,79
-0.0283813,79
-0.0299072,79
-0.0314331,79
-0.032959,79
-0.0338745,79
-0.0344849,79
-0.0350952,79
-0.0354004,79
-0.0354004,79
-0.0350952,79
-0.03479,79
-0.0341797,79
-0.0335693,79
-0.0323486,79
-0.0311279,79
-0.0296021,79
-0.0283813,79
-0.0274658,79
-0.0265503,79
-0.0262451,79
-0.0262451,79
-0.0265503,79
-0.0271606,79
-0.0280762,79
-0.0292969,79
-0.0308228,79
-0.0320435,79
-0.0335693,79
-0.0350952,79
-0.0366211,79
-0.0378418,79
-0.0387573,79
-0.0393677,79
-0.0396729,79
-0.039978,79
-0.039978,79
-0.0396729,79
-0.0390625,79
-0.038147,79
-0.0366211,79
-0.0350952,79
-0.0332642,79
-0.0317383,79
-0.0308228,79
-0.0302124,79
-0.0302124,79
-0.0305176,79
-0.0308228,79
-0.0311279,79
-0.0311279,79
-0.0311279,79
-0.0314331,79
-0.0317383,79
-0.0320435,79
-0.032959,79
-0.0338745,79
-0.0350952,79
-0.0363159,79
-0.0372314,79
-0.038147,79
-0.0384521,79
-0.0384521,79
-0.0384521,79
-0.0384521,79
-0.0384521,79
-0.038147,79
-0.0378418,79
-0.0375366,79
-0.0369263,79
-0.0357056,79
-0.0344849,79
-0.032959,79
-0.0317383,79
-0.0305176,79
-0.0292969,79
-0.0283813,79
-0.0274658,79
-0.0271606,79
-0.0268555,79
-0.0268555,79
-0.0268555,79
-0.0271606,79
-0.0271606,79
-0.0274658,79
-0.0280762,79
-0.0286865,79
-0.0292969,79
-0.0299072,79
-0.0308228,79
-0.0311279,79
-0.0317383,79
-0.0323486,79
-0.032959,79
-0.0341797,79
-0.0354004,79
-0.0369263,79
-0.038147,79
-0.0390625,79
-0.039978,79
-0.0402832,79
-0.039978,79
-0.0396729,79
-0.0390625,79
-0.0384521,79
-0.0375366,79
-0.0366211,79
-0.0357056,79
-0.0350952,79
-0.03479,79
-0.0344849,79
-0.0344849,79
-0.0344849,79
-0.0344849,79
-0.0341797,79
-0.0338745,79
-0.0335693,79
-0.032959,79
-0.0326538,79
-0.0323486,79
-0.0323486,79
-0.0326538,79
-0.032959,79
-0.0332642,79
-0.0335693,79
-0.0332642,79
-0.0326538,79
-0.0317383,79
-0.0305176,79
-0.0289917,79
-0.0265503,79
-0.0241089,79
-0.0210571,79
-0.0180054,79
-0.0146484,79
-0.0112915,79
-0.00732422,79
-0.00335693,79
0.000915527,79
0.00549316,79
0.00976563,79
0.0143433,79
0.0186157,79
0.022583,79
0.0265503,79
0.0302124,79
0.0335693,79
0.0369263,79
0.039978,79
0.0427246,79
0.045166,79
0.0466919,79
0.0479126,79
0.0488281,79
0.0494385,79
0.0500488,79
0.0506592,79
0.0509644,79
0.0512695,79
0.0515747,79
0.0521851,79
0.0527954,79
0.0540161,79
0.0549316,79
0.0558472,79
0.0561523,79
0.0561523,79
0.055542,79
0.0546265,79
0.0537109,79
0.0524902,79
0.0512695,79
0.0497437,79
0.0479126,79
0.0454712,79
0.0430298,79
0.0402832,79
0.0372314,79
0.0341797,79
0.0311279,79
0.0280762,79
0.0247192,79
0.0216675,79
0.0186157,79
0.015564,79
0.0128174,79
0.0106812,79
0.0088501,79
0.00732422,79
0.00671387,79
0.00610352,79
0.00610352,79
0.00610352,79
0.00610352,79
0.00610352,79
0.00579834,79
0.00579834,79
0.00549316,79
0.00488281,79
0.00396729,79
0.00244141,79
0.000610352,79
-0.00244141,79
-0.00579834,79
-0.0100708,79
-0.0143433,79
-0.0192261,79
-0.0241089,79
-0.0286865,79
-0.0326538,79
-0.0360107,79
-0.0396729,79
-0.0430298,79
-0.0469971,79
-0.0512695,79
-0.0552368,79
-0.0585938,79
-0.0616455,79
-0.0637817,79
-0.0653076,79
-0.0665283,79
-0.0674438,79
-0.067749,79
-0.0680542,79
-0.0683594,79
-0.0683594,79
-0.0683594,79
-0.0680542,79
-0.0680542,79
-0.0674438,79
-0.0671387,79
-0.0668335,79
-0.0665283,79
-0.0665283,79
-0.0665283,79
-0.0665283,79
-0.0665283,79
-0.0665283,79
-0.0665283,79
-0.0665283,79
-0.0668335,79
-0.0671387,79
-0.0674438,79
-0.067749,79
-0.067749,79
-0.0680542,79
-0.067749,79
-0.0674438,79
-0.0674438,79
-0.0674438,79
-0.067749,79
-0.0680542,79
-0.0686646,79
-0.0692749,79
-0.0695801,79
-0.0698853,79
-0.0695801,79
-0.0689697,79
-0.0683594,79
-0.0674438,79
-0.0668335,79
-0.0662231,79
-0.0653076,79
-0.0643921,79
-0.0631714,79
-0.0616455,79
-0.0598145,79
-0.0576782,79
-0.0549316,79
-0.0515747,79
-0.0479126,79
-0.0439453,79
-0.0390625,79
-0.0335693,79
-0.0268555,79
-0.0189209,79
-0.00946045,79
0.00152588,79
0.0143433,79
0.0292969,79
0.0457764,79
0.0643921,79
0.0848389,79
0.107422,79
0.132446,79
0.159607,79
0.188904,79
0.219727,79
0.25238,79
0.28595,79
0.319824,79
0.352783,79
0.384521,79
0.413513,79
0.438843,79
0.45929,79
0.473938,79
0.482178,79
0.484009,79
0.479736,79
0.469055,79
0.452576,79
0.429993,79
0.401917,79
0.368347,79
0.3302,79
0.288086,79
0.242615,79
0.195007,79
0.146484,79
0.0976563,79
0.0500488,79
0.00488281,79
-0.0372314,79
-0.0750732,79
-0.107727,79
-0.134583,79
-0.15564,79
-0.170593,79
-0.179749,79
-0.183411,79
-0.182495,79
-0.177612,79
-0.169373,79
-0.158081,79
-0.144653,79
-0.130005,79
-0.114441,79
-0.0982666,79
-0.0827026,79
-0.0674438,79
-0.0534058,79
-0.0402832,79
-0.0283813,79
-0.0183105,79
-0.0100708,79
-0.00396729,79
0,79
0.00183105,79
0.00213623,79
0.0012207,79
-0.000305176,79
-0.00274658,79
-0.00518799,79
-0.00793457,79
-0.0100708,79
-0.0119019,79
-0.0134277,79
-0.0149536,79
-0.0170898,79
-0.0192261,79
-0.0216675,79
-0.0244141,79
-0.0268555,79
-0.0289917,79
-0.0311279,79
-0.032959,79
-0.0341797,79
-0.0354004,79
-0.0357056,79
-0.0360107,79
-0.0357056,79
-0.0350952,79
-0.0344849,79
-0.0335693,79
-0.0320435,79
-0.0308228,79
-0.0289917,79
-0.0274658,79
-0.0259399,79
-0.0250244,79
-0.0241089,79
-0.0234985,79
-0.0231934,79
-0.0228882,79
-0.022583,79
-0.0222778,79
-0.0219727,79
-0.0213623,79
-0.0210571,79
-0.0204468,79
-0.0204468,79
-0.0204468,79
-0.0210571,79
-0.0216675,79
-0.0222778,79
-0.022583,79
-0.0228882,79
-0.0231934,79
-0.0231934,79
-0.0228882,79
-0.022583,79
-0.0222778,79
-0.0216675,79
-0.0210571,79
-0.0198364,79
-0.0183105,79
-0.0167847,79
-0.0152588,79
-0.0137329,79
-0.0125122,79
-0.0112915,79
-0.010376,79
-0.00976563,79
-0.00946045,79
-0.00915527,79
-0.00915527,79
-0.0088501,79
-0.00854492,79
-0.00793457,79
-0.00701904,79
-0.00610352,79
-0.00518799,79
-0.00457764,79
-0.00366211,79
-0.00305176,79
-0.00213623,79
-0.000915527,79
0.000610352,79
0.00213623,79
0.00366211,79
0.00579834,79
0.00762939,79
0.00976563,79
0.0115967,79
0.0131226,79
0.0143433,79
0.015564,79
0.0167847,79
0.0180054,79
0.0189209,79
0.0198364,79
0.0204468,79
0.020752,79
0.0210571,79
0.0213623,79
0.0216675,79
0.0219727,79
0.0228882,79
0.0238037,79
0.0250244,79
0.0259399,79
0.0262451,79
0.0259399,79
0.0253296,79
0.0244141,79
0.0238037,79
0.0234985,79
0.0234985,79
0.0234985,79
0.0238037,79
0.0241089,79
0.0244141,79
0.0244141,79
0.0247192,79
0.0250244,79
0.0253296,79
0.0256348,79
0.0259399,79
0.0265503,79
0.027771,79
0.0292969,79
0.0311279,79
0.032959,79
0.0350952,79
0.0372314,79
0.0393677,79
0.0421143,79
0.0448608,79
0.0482178,79
0.0521851,79
0.0558472,79
0.0598145,79
0.0634766,79
0.0665283,79
0.0689697,79
0.0708008,79
0.0723267,79
0.0735474,79
0.0747681,79
0.0759888,79
0.0769043,79
0.0778198,79
0.0787354,79
0.0796509,79
0.0802612,79
0.0808716,79
0.0814819,79
0.0817871,79
0.0823975,79
0.0827026,79
0.0827026,79
0.0830078,79
0.083313,79
0.0836182,79
0.0842285,79
0.0848389,79
0.0863647,79
0.0878906,79
0.090332,79
0.0927734,79
0.09552,79
0.0982666,79
0.101318,79
0.10437,79
0.107422,79
0.110779,79
0.114136,79
0.117493,79
0.120544,79
0.123901,79
0.126648,79
0.129395,79
0.131836,79
0.134277,79
0.137024,79
0.139465,79
0.141907,79
0.144043,79
0.146179,79
0.14801,79
0.149841,79
0.151672,79
0.153198,79
0.154724,79
0.156555,79
0.158386,79
0.160522,79
0.162354,79
0.164185,79
0.16571,79
0.167236,79
0.168152,79
0.168457,79
0.168457,79
0.167847,79
0.167542,79
0.166931,79
0.166321,79
0.166016,79
0.165405,79
0.16449,79
0.163269,79
0.161438,79
0.159607,79
0.157166,79
0.154724,79
0.152283,79
0.149536,79
0.147095,79
0.144348,79
0.141602,79
0.138855,79
0.136414,79
0.134277,79
0.132141,79
0.129395,79
0.126648,79
0.123291,79
0.119324,79
0.115051,79
0.110474,79
0.105591,79
0.100708,79
0.0958252,79
0.0906372,79
0.085144,79
0.0796509,79
0.0735474,79
0.0674438,79
0.0610352,79
0.0546265,79
0.0485229,79
0.0427246,79
0.0369263,79
0.0317383,79
0.0265503,79
0.0219727,79
0.017395,79
0.0128174,79
0.00823975,79
0.00366211,79
-0.000915527,79
-0.00488281,79
-0.0088501,79
-0.0125122,79
-0.0161743,79
-0.0198364,79
-0.0238037,79
-0.0274658,79
-0.0311279,79
-0.03479,79
-0.0384521,79
-0.0415039,79
-0.0448608,79
-0.0482178,79
-0.0515747,79
-0.0549316,79
-0.0582886,79
-0.0613403,79
-0.0637817,79
-0.065918,79
-0.067749,79
-0.0692749,79
-0.0708008,79
-0.0723267,79
-0.0735474,79
-0.0744629,79
-0.0753784,79
-0.0756836,79
-0.0759888,79
-0.0759888,79
-0.0759888,79
-0.0756836,79
-0.0750732,79
-0.0747681,79
-0.0741577,79
-0.0741577,79
-0.0744629,79
-0.0747681,79
-0.0756836,79
-0.0762939,79
-0.0772095,79
-0.0775146,79
-0.0778198,79
-0.0778198,79
-0.0772095,79
-0.0769043,79
-0.0765991,79
-0.0765991,79
-0.0769043,79
-0.0772095,79
-0.0778198,79
-0.0784302,79
-0.0790405,79
-0.0793457,79
-0.0796509,79
-0.0796509,79
-0.0796509,79
-0.0796509,79
-0.0799561,79
-0.0808716,79
-0.0817871,79
-0.0827026,79
-0.0839233,79
-0.085144,79
-0.0860596,79
-0.0869751,79
-0.0878906,79
-0.0891113,79
-0.090332,79
-0.0915527,79
-0.0927734,79
-0.0933838,79
-0.0939941,79
-0.0939941,79
-0.0933838,79
-0.0924683,79
-0.0912476,79
-0.0900269,79
-0.088501,79
-0.0872803,79
-0.0860596,79
-0.0848389,79
-0.0839233,79
-0.0830078,79
-0.0823975,79
-0.0817871,79
-0.0811768,79
-0.0802612,79
-0.0793457,79
-0.0787354,79
-0.078125,79
-0.078125,79
-0.078125,79
-0.0787354,79
-0.0793457,79
-0.0796509,79
-0.0802612,79
-0.0805664,79
-0.0802612,79
-0.0799561,79
-0.0796509,79
-0.0790405,79
-0.078125,79
-0.0775146,79
-0.0765991,79
-0.0756836,79
-0.0744629,79
-0.0732422,79
-0.0720215,79
-0.0704956,79
-0.0692749,79
-0.0680542,79
-0.0662231,79
-0.0646973,79
-0.0631714,79
-0.0619507,79
-0.0610352,79
-0.0604248,79
-0.0604248,79
-0.0604248,79
-0.0604248,79
-0.0604248,79
-0.0601196,79
-0.0598145,79
-0.0598145,79
-0.0601196,79
-0.0604248,79
-0.0604248,79
-0.0604248,79
-0.0601196,79
-0.0598145,79
-0.0588989,79
-0.0582886,79
-0.0570679,79
-0.0561523,79
-0.0549316,79
-0.0537109,79
-0.0521851,79
-0.0506592,79
-0.0485229,79
-0.0463867,79
-0.0445557,79
-0.0430298,79
-0.0421143,79
-0.0418091,79
-0.0415039,79
-0.0418091,79
-0.0418091,79
-0.0418091,79
-0.0421143,79
-0.0427246,79
-0.0430298,79
-0.0436401,79
-0.0442505,79
-0.045166,79
-0.0460815,79
-0.0473022,79
-0.0488281,79
-0.0506592,79
-0.0524902,79
-0.0540161,79
-0.0552368,79
-0.0561523,79
-0.0567627,79
-0.0570679,79
-0.0567627,79
-0.0564575,79
-0.0561523,79
-0.0558472,79
-0.0558472,79
-0.0558472,79
-0.0561523,79
-0.0558472,79
-0.055542,79
-0.0549316,79
-0.0540161,79
-0.0527954,79
-0.0518799,79
-0.0506592,79
-0.0494385,79
-0.0482178,79
-0.0469971,79
-0.0457764,79
-0.0445557,79
-0.0436401,79
-0.0430298,79
-0.0424194,79
-0.0418091,79
-0.0415039,79
-0.0411987,79
-0.0411987,79
-0.0415039,79
-0.0421143,79
-0.0427246,79
-0.0439453,79
-0.0448608,79
-0.0460815,79
-0.0473022,79
-0.0488281,79
-0.0500488,79
-0.0509644,79
-0.0518799,79
-0.0527954,79
-0.0534058,79
-0.0537109,79
-0.0540161,79
-0.0537109,79
-0.0534058,79
-0.0527954,79
-0.0518799,79
-0.0509644,79
-0.0500488,79
-0.0488281,79
-0.0476074,79
-0.0463867,79
-0.0454712,79
-0.0445557,79
-0.0439453,79
-0.043335,79
-0.0430298,79
-0.043335,79
-0.043335,79
-0.0439453,79
-0.0442505,79
-0.0448608,79
-0.0454712,79
-0.0460815,79
-0.0469971,79
-0.0479126,79
-0.0488281,79
-0.0500488,79
-0.0512695,79
-0.0524902,79
-0.0537109,79
-0.0549316,79
-0.0558472,79
-0.0564575,79
-0.057373,79
-0.0582886,79
-0.0592041,79
-0.0601196,79
-0.06073,79
-0.0610352,79
-0.0610352,79
-0.0610352,79
-0.06073,79
-0.0604248,79
-0.0601196,79
-0.0598145,79
-0.0595093,79
-0.0588989,79
-0.0579834,79
-0.0567627,79
-0.055542,79
-0.0543213,79
-0.0531006,79
-0.0515747,79
-0.0497437,79
-0.0476074,79
-0.0454712,79
-0.0430298,79
-0.0408936,79
-0.0387573,79
-0.0363159,79
-0.0338745,79
-0.0308228,79
-0.027771,79
-0.0247192,79
-0.0216675,79
-0.0189209,79
-0.0161743,79
-0.0140381,79
-0.0115967,79
-0.00915527,79
-0.00640869,79
-0.00396729,79
-0.00152588,79
0.000610352,79
0.00244141,79
0.00457764,79
0.00671387,79
0.00915527,79
0.0115967,79
0.0146484,79
0.017395,79
0.0201416,79
0.0228882,79
0.0250244,79
0.0271606,79
0.0286865,79
0.0302124,79
0.0317383,79
0.032959,79
0.0341797,79
0.0357056,79
0.0369263,79
0.038147,79
0.0390625,79
0.0393677,79
0.0390625,79
0.0384521,79
0.0375366,79
0.0360107,79
0.0344849,79
0.032959,79
0.0311279,79
0.0289917,79
0.0268555,79
0.0244141,79
0.0216675,79
0.0183105,79
0.0149536,79
0.0115967,79
0.00793457,79
0.00427246,79
0.000610352,79
-0.00305176,79
-0.00640869,79
-0.00946045,79
-0.012207,79
-0.0152588,79
-0.0180054,79
-0.0210571,79
-0.0244141,79
-0.0274658,79
-0.0308228,79
-0.0338745,79
-0.0366211,79
-0.0390625,79
-0.0415039,79
-0.0436401,79
-0.0457764,79
-0.0482178,79
-0.0506592,79
-0.0531006,79
-0.055542,79
-0.0576782,79
-0.0601196,79
-0.0628662,79
-0.0656128,79
-0.0686646,79
-0.0720215,79
-0.0753784,79
-0.0787354,79
-0.0820923,79
-0.085144,79
-0.0881958,79
-0.0906372,79
-0.0927734,79
-0.0946045,79
-0.0961304,79
-0.0973511,79
-0.0982666,79
-0.0985718,79
-0.0985718,79
-0.0982666,79
-0.0976563,79
-0.0964355,79
-0.0952148,79
-0.093689,79
-0.0918579,79
-0.0906372,79
-0.0894165,79
-0.088501,79
-0.0872803,79
-0.0863647,79
-0.085144,79
-0.0845337,79
-0.0839233,79
-0.0842285,79
-0.0848389,79
-0.0857544,79
-0.0869751,79
-0.0881958,79
-0.0897217,79
-0.0909424,79
-0.0921631,79
-0.0933838,79
-0.0942993,79
-0.09552,79
-0.0967407,79
-0.0979614,79
-0.098877,79
-0.100098,79
-0.100708,79
-0.101013,79
-0.101318,79
-0.101013,79
-0.100708,79
-0.0997925,79
-0.098877,79
-0.0976563,79
-0.0961304,79
-0.0946045,79
-0.0924683,79
-0.090332,79
-0.0881958,79
-0.0857544,79
-0.0830078,79
-0.0796509,79
-0.0753784,79
-0.0701904,79
-0.0634766,79
-0.055542,79
-0.0457764,79
-0.03479,79
-0.0219727,79
-0.00762939,79
0.0088501,79
0.0268555,79
0.0466919,79
0.0683594,79
0.0918579,79
0.117493,79
0.144653,79
0.17334,79
0.203247,79
0.233459,79
0.263672,79
0.292358,79
0.319214,79
0.343018,79
0.362549,79
0.376892,79
0.385742,79
0.388794,79
0.386047,79
0.378113,79
0.364685,79
0.34668,79
0.323486,79
0.296021,79
0.263977,79
0.228577,79
0.19043,79
0.150452,85
0.109558,85
0.0689697,85
0.0286865,85
-0.00976563,85
-0.0457764,85
-0.0787354,85
-0.108032,85
-0.132446,85
-0.151978,85
-0.166016,85
-0.175171,85
-0.179138,85
-0.179138,85
-0.175476,85
-0.168457,85
-0.158691,85
-0.1474,85
-0.134888,85
-0.12207,85
-0.108948,85
-0.0961304,85
-0.0839233,85
-0.0726318,85
-0.062561,85
-0.0534058,85
-0.0460815,85
-0.0402832,85
-0.0360107,85
-0.032959,85
-0.0311279,85
-0.0302124,85
-0.0302124,85
-0.0311279,85
-0.0326538,85
-0.0350952,85
-0.038147,85
-0.0415039,85
-0.045166,85
-0.0485229,85
-0.0515747,85
-0.0543213,85
-0.0567627,85
-0.0592041,85
-0.0610352,85
-0.062561,85
-0.0637817,85
-0.0646973,85
-0.0653076,85
-0.0662231,85
-0.0668335,85
-0.0671387,85
-0.0674438,85
-0.0674438,85
-0.0671387,85
-0.0662231,85
-0.0653076,85
-0.0643921,85
-0.0634766,85
-0.062561,85
-0.0619507,85
-0.0616455,85
-0.0613403,85
-0.0613403,85
-0.0616455,85
-0.062561,85
-0.0637817,85
-0.0650024,85
-0.0662231,85
-0.0674438,85
-0.0683594,85
-0.0689697,85
-0.0695801,85
-0.0701904,85
-0.0704956,85
-0.0708008,85
-0.071106,85
-0.071106,85
-0.0704956,85
-0.0698853,85
-0.0683594,85
-0.0662231,85
-0.0634766,85
-0.0604248,85
-0.057373,85
-0.0540161,85
-0.0512695,85
-0.0488281,85
-0.0466919,85
-0.0448608,85
-0.0430298,85
-0.0411987,85
-0.0393677,85
-0.0378418,85
-0.0360107,85
-0.0344849,85
-0.0332642,85
-0.0323486,85
-0.0323486,85
-0.0323486,85
-0.0326538,85
-0.0332642,85
-0.0341797,85
-0.03479,85
-0.0354004,85
-0.0360107,85
-0.0366211,85
-0.0369263,85
-0.0372314,85
-0.0369263,85
-0.0366211,85
-0.0360107,85
-0.0350952,85
-0.0341797,85
-0.0332642,85
-0.0323486,85
-0.0317383,85
-0.0314331,85
-0.0308228,85
-0.0302124,85
-0.0296021,85
-0.0283813,85
-0.0271606,85
-0.0259399,85
-0.0247192,85
-0.0238037,85
-0.022583,85
-0.0213623,85
-0.0201416,85
-0.0186157,85
-0.0170898,85
-0.0152588,85
-0.0131226,85
-0.0112915,85
-0.00915527,85
-0.00701904,85
-0.00488281,85
-0.00274658,85
-0.000610352,85
0.00183105,85
0.00396729,85
0.00640869,85
0.00854492,85
0.0106812,85
0.0119019,85
0.0131226,85
0.0137329,85
0.0137329,85
0.0131226,85
0.012207,85
0.0112915,85
0.010376,85
0.00946045,85
0.00823975,85
0.00732422,85
0.00640869,85
0.00579834,85
0.00488281,85
0.00457764,85
0.00427246,85
0.00396729,85
0.00427246,85
0.00518799,85
0.00610352,85
0.00732422,85
0.00823975,85
0.00946045,85
0.0106812,85
0.012207,85
0.0134277,85
0.0149536,85
0.0170898,85
0.0195313,85
0.022583,85
0.0253296,85
0.0283813,85
0.0314331,85
0.0341797,85
0.0366211,85
0.0387573,85
0.0408936,85
0.0430298,85
0.045166,85
0.0476074,85
0.0500488,85
0.0524902,85
0.0552368,85
0.0579834,85
0.06073,85
0.0637817,85
0.0668335,85
0.0698853,85
0.072937,85
0.0759888,85
0.0787354,85
0.0817871,85
0.0848389,85
0.0875854,85
0.090332,85
0.0924683,85
0.0946045,85
0.0967407,85
0.0985718,85
0.100403,85
0.102539,85
0.104675,85
0.107117,85
0.109558,85
0.112,85
0.114746,85
0.117188,85
0.119019,85
0.12085,85
0.12207,85
0.123291,85
0.123901,85
0.124512,85
0.124817,85
0.125427,85
0.125732,85
0.126343,85
0.126953,85
0.127258,85
0.127869,85
0.128479,85
0.129395,85
0.130005,85
0.130615,85
0.13092,85
0.13092,85
0.130615,85
0.130005,85
0.129089,85
0.128174,85
0.126953,85
0.125732,85
0.124207,85
0.122986,85
0.12146,85
0.120239,85
0.119019,85
0.117493,85
0.115967,85
0.114441,85
0.112305,85
0.109863,85
0.107422,85
0.10437,85
0.101013,85
0.0976563,85
0.0946045,85
0.0912476,85
0.0878906,85
0.0842285,85
0.0799561,85
0.0753784,85
0.0708008,85
0.0662231,85
0.0613403,85
0.0558472,85
0.050354,85
0.0445557,85
0.0384521,85
0.0323486,85
0.0259399,85
0.0198364,85
0.0137329,85
0.00793457,85
0.00213623,85
-0.00366211,85
-0.00946045,85
-0.0149536,85
-0.0201416,85
-0.0247192,85
-0.0289917,85
-0.032959,85
-0.0369263,85
-0.0405884,85
-0.0445557,85
-0.0479126,85
-0.0512695,85
-0.0543213,85
-0.0567627,85
-0.0588989,85
-0.06073,85
-0.0619507,85
-0.0631714,85
-0.0643921,85
-0.0656128,85
-0.0671387,85
-0.0686646,85
-0.0701904,85
-0.0720215,85
-0.0741577,85
-0.0759888,85
-0.0778198,85
-0.0793457,85
-0.0811768,85
-0.0827026,85
-0.0839233,85
-0.085144,85
-0.0860596,85
-0.0872803,85
-0.0888062,85
-0.0906372,85
-0.0924683,85
-0.0942993,85
-0.0961304,85
-0.0976563,85
-0.0985718,85
-0.098877,85
-0.098877,85
-0.0979614,85
-0.0967407,85
-0.09552,85
-0.0942993,85
-0.093689,85
-0.0933838,85
-0.0933838,85
-0.0933838,85
-0.0933838,85
-0.0933838,85
-0.0930786,85
-0.0930786,85
-0.0927734,85
-0.0930786,85
-0.0939941,85
-0.09552,85
-0.0976563,85
-0.100098,85
-0.102539,85
-0.10498,85
-0.106812,85
-0.108643,85
-0.109863,85
-0.110779,85
-0.111084,85
-0.111389,85
-0.111389,85
-0.111084,85
-0.111084,85
-0.110779,85
-0.110779,85
-0.110168,85
-0.109253,85
-0.108032,85
-0.106812,85
-0.10498,85
-0.103455,85
-0.101624,85
-0.0997925,85
-0.0982666,85
-0.0964355,85
-0.0949097,85
-0.0933838,85
-0.0924683,85
-0.0921631,85
-0.0921631,85
-0.0924683,85
-0.0930786,85
-0.093689,85
-0.0942993,85
-0.0946045,85
-0.0946045,85
-0.0939941,85
-0.0930786,85
-0.0921631,85
-0.0909424,85
-0.0897217,85
-0.0888062,85
-0.0878906,85
-0.0872803,85
-0.0869751,85
-0.0869751,85
-0.0869751,85
-0.0869751,85
-0.0866699,85
-0.0863647,85
-0.0857544,85
-0.0848389,85
-0.0836182,85
-0.0823975,85
-0.0808716,85
-0.0796509,85
-0.0784302,85
-0.0778198,85
-0.0772095,85
-0.0772095,85
-0.0772095,85
-0.0772095,85
-0.0769043,85
-0.0759888,85
-0.0750732,85
-0.0735474,85
-0.0723267,85
-0.0708008,85
-0.0698853,85
-0.0689697,85
-0.0680542,85
-0.067749,85
-0.0674438,85
-0.0674438,85
-0.0671387,85
-0.0668335,85
-0.0662231,85
-0.0656128,85
-0.0646973,85
-0.0637817,85
-0.0631714,85
-0.0619507,85
-0.0610352,85
-0.0601196,85
-0.0588989,85
-0.0579834,85
-0.0567627,85
-0.0558472,85
-0.0549316,85
-0.0543213,85
-0.0534058,85
-0.0527954,85
-0.0518799,85
-0.0512695,85
-0.0506592,85
-0.0506592,85
-0.0506592,85
-0.0509644,85
-0.0512695,85
-0.0518799,85
-0.0527954,85
-0.0537109,85
-0.0549316,85
-0.0558472,85
-0.0567627,85
-0.0576782,85
-0.0585938,85
-0.0592041,85
-0.0601196,85
-0.06073,85
-0.0613403,85
-0.0619507,85
-0.062561,85
-0.0628662,85
-0.0631714,85
-0.0634766,85
-0.0634766,85
-0.0634766,85
-0.0634766,85
-0.0634766,85
-0.0634766,85
-0.0631714,85
-0.0628662,85
-0.0622559,85
-0.0619507,85
-0.0613403,85
-0.0613403,85
-0.0613403,85
-0.0619507,85
-0.062561,85
-0.0631714,85
-0.0637817,85
-0.0637817,85
-0.0637817,85
-0.0634766,85
-0.0634766,85
-0.0631714,85
-0.0628662,85
-0.0622559,85
-0.0619507,85
-0.0613403,85
-0.0604248,85
-0.0595093,85
-0.0582886,85
-0.0570679,85
-0.0558472,85
-0.0543213,85
-0.0531006,85
-0.0515747,85
-0.0500488,85
-0.0482178,85
-0.0460815,85
-0.0439453,85
-0.0415039,85
-0.0390625,85
-0.0369263,85
-0.0344849,85
-0.0326538,85
-0.0314331,85
-0.0302124,85
-0.0292969,85
-0.0283813,85
-0.027771,85
-0.0271606,85
-0.0265503,85
-0.0250244,85
-0.0228882,85
-0.0201416,85
-0.0164795,85
-0.012207,85
-0.00762939,85
-0.00305176,85
0.00183105,85
0.00671387,85
0.0112915,85
0.0158691,85
0.0204468,85
0.0244141,85
0.0283813,85
0.0320435,85
0.0354004,85
0.0387573,85
0.0415039,85
0.0439453,85
0.0454712,85
0.0466919,85
0.0466919,85
0.0460815,85
0.0448608,85
0.0430298,85
0.0405884,85
0.0375366,85
0.0338745,85
0.0302124,85
0.0262451,85
0.0219727,85
0.0177002,85
0.0134277,85
0.00915527,85
0.00518799,85
0.00152588,85
-0.00183105,85
-0.00488281,85
-0.00762939,85
-0.0106812,85
-0.0137329,85
-0.0170898,85
-0.0204468,85
-0.0238037,85
-0.0271606,85
-0.0308228,85
-0.0341797,85
-0.0375366,85
